Action ID,Package ID,Package Decription,Package Groups,Strategy ID,Strategy,ID,Asset Name,Interval,Interval Units,Recommended Resource,Shutdown Required,Reference Column,Job Plan ID,Action Name,Plan Description,MyPlant Document Number,Oracle Activity,
Managed by Integrity_A01,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-TK-001A,,,3800-TK-001A,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-TK-003E-CO,,,3800-TK-003E-CO,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Integrity_A01,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-LSHH-0055,,,3800-LSHH-0055,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,Tickalara Satellite - Crude Oil Storage - Dewatering / Test Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-SAT-STO-CHEM-BND,,,3800-SAT-STO-CHEM-BND,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Crude Oil Storage - Tank Farm Bund,Tickalara Satellite - Crude Oil Storage - Tank Farm Bund,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-SAT-STO-BND,,,3800-SAT-STO-BND,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Managed by Parent Maintenance_A02,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-TK-003B-CO,,,3800-TK-003B-CO,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Integrity_A01,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-TK-003D,,,3800-TK-003D,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-TK-003A-CO,,,3800-TK-003A-CO,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-LSHH-0345,,,3800-LSHH-0345,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-SAT-STO-PRO,,,3800-SAT-STO-PRO,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Managed by Parent Maintenance_A02,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-LIC-0059,,,3800-LIC-0059,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-TK-003D-CO,,,3800-TK-003D-CO,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Integrity_A01,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-TK-048,,,3800-TK-048,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-TK-003A,,,3800-TK-003A,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-TK-003B,,,3800-TK-003B,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Crude Oil Storage - Production Tanks,Tickalara Satellite - Crude Oil Storage - Production Tanks,3800 - Tickalara Satellite,KICK CRUDE OIL STRG 3800-LSLL-0004,,,3800-LSLL-0004,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Tickalara Satellite - Export - Control and Monitor,Tickalara Satellite - Export - Control and Monitor,3800 - Tickalara Satellite,KICK EXP 3800-FIT-0129,,,3800-FIT-0129,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Integrity_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-V-001B,,,3800-V-001B,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Tickalara Satellite - Export - Control and Monitor,Tickalara Satellite - Export - Control and Monitor,3800 - Tickalara Satellite,KICK EXP 3800-FE-0128,,,3800-FE-0128,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-PX-001A,,,3800-PX-001A,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Managed by Integrity_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-V-020,,,3800-V-020,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-V-019,,,3800-V-019,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-SAT-EXP-PUM-BND,,,3800-SAT-EXP-PUM-BND,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-PX-001B,,,3800-PX-001B,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Managed by Integrity_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-PSLL-0004,,,3800-PSLL-0004,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-V-018,,,3800-V-018,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-V-021,,,3800-V-021,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Export - Remote Telemetry Unit,Tickalara Satellite - Export - Remote Telemetry Unit,3800 - Tickalara Satellite,KICK EXP 3800-SAT-EXP-RTU,,,3800-SAT-EXP-RTU,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Managed by Integrity_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-V-001A,,,3800-V-001A,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-PSV-0001,,,3800-PSV-0001,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-PSV-0341,,,3800-PSV-0341,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-PSV-0340,,,3800-PSV-0340,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Tickalara Satellite - Export - Control and Monitor,Tickalara Satellite - Export - Control and Monitor,3800 - Tickalara Satellite,KICK EXP 3800-PIT-0138,,,3800-PIT-0138,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Integrity_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-LSHH-0086,,,3800-LSHH-0086,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-PSHH-0004,,,3800-PSHH-0004,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Export - Control and Monitor,Tickalara Satellite - Export - Control and Monitor,3800 - Tickalara Satellite,KICK EXP 3800-PSV-0130,,,3800-PSV-0130,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-PSL-0079,,,3800-PSL-0079,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Tickalara Satellite - Export - Control and Monitor,Tickalara Satellite - Export - Control and Monitor,3800 - Tickalara Satellite,KICK EXP 3800-FIT-0128,,,3800-FIT-0128,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-SAT-EXP-PUM,,,3800-SAT-EXP-PUM,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Managed by Integrity_A01,Tickalara Satellite - Export - Shipping Pumps,Tickalara Satellite - Export - Shipping Pumps,3800 - Tickalara Satellite,KICK EXP 3800-PSV-0002,,,3800-PSV-0002,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Export - Remote Telemetry Unit,Tickalara Satellite - Export - Remote Telemetry Unit,3800 - Tickalara Satellite,KICK EXP 3800-SAT-EXP-REV,,,3800-SAT-EXP-REV,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Managed by Integrity_A01,Tickalara Satellite - Inlet Manifold - Control and Monitor,Tickalara Satellite - Inlet Manifold - Control and Monitor,3800 - Tickalara Satellite,KICK INL MAN 3800-PSV-0144,,,3800-PSV-0144,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Inlet Manifold - Control and Monitor,Tickalara Satellite - Inlet Manifold - Control and Monitor,3800 - Tickalara Satellite,KICK INL MAN 3800-PSV-0051,,,3800-PSV-0051,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Inlet Manifold - Control and Monitor,Tickalara Satellite - Inlet Manifold - Control and Monitor,3800 - Tickalara Satellite,KICK INL MAN 3800-PSV-0037,,,3800-PSV-0037,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Inlet Manifold - Control and Monitor,Tickalara Satellite - Inlet Manifold - Control and Monitor,3800 - Tickalara Satellite,KICK INL MAN 3800-PSV-0353,,,3800-PSV-0353,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Inlet Manifold - Control and Monitor,Tickalara Satellite - Inlet Manifold - Control and Monitor,3800 - Tickalara Satellite,KICK INL MAN 3800-SAT-MAN-CO,,,3800-SAT-MAN-CO,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Inlet Manifold - Control and Monitor,Tickalara Satellite - Inlet Manifold - Control and Monitor,3800 - Tickalara Satellite,KICK INL MAN 3800-SAT-MAN-BND,,,3800-SAT-MAN-BND,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Managed by Integrity_A01,Tickalara Satellite - Inlet Manifold - Control and Monitor,Tickalara Satellite - Inlet Manifold - Control and Monitor,3800 - Tickalara Satellite,KICK INL MAN 3800-PSV-0050,,,3800-PSV-0050,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-001,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-001,3800 - Tickalara Satellite,KICK INST AIR 3800-K-001-EM,,,3800-K-001-EM,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,3800 - Tickalara Satellite,KICK INST AIR 3800-K-002-EM,,,3800-K-002-EM,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Integrity_A01,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-0003,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-0003,3800 - Tickalara Satellite,KICK INST AIR 3800-V-0003,,,3800-V-0003,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-0003,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-0003,3800 - Tickalara Satellite,KICK INST AIR 3800-PSV-00017,,,3800-PSV-00017,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-0003,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-0003,3800 - Tickalara Satellite,KICK INST AIR 3800-KX-0003,,,3800-KX-0003,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Managed by Integrity_A01,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-0003,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-0003,3800 - Tickalara Satellite,KICK INST AIR 3800-PSV-00017B,,,3800-PSV-00017B,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,Tickalara Satellite - Instrument Air - Air Compressor Package - 3800-KX-002,3800 - Tickalara Satellite,KICK INST AIR 3800-K-002,,,3800-K-002,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-G-003,,,3800-G-003,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-DE-029,,,3800-DE-029,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-G-003-EGMD-2,,,3800-G-003-EGMD-2,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-DE-028,,,3800-DE-028,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-G-002,,,3800-G-002,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-003,3800 - Tickalara Satellite,KICK PWR GEN 3800-G-003-EDVR-1,,,3800-G-003-EDVR-1,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-G-002-EGMD-2,,,3800-G-002-EGMD-2,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,Tickalara Satellite - Power Generation - LV Alternator Package - 3800-GX-002,3800 - Tickalara Satellite,KICK PWR GEN 3800-G-002-EDVR-1,,,3800-G-002-EDVR-1,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Produced Water Ponds - Interceptor Pond,Tickalara Satellite - Produced Water Ponds - Interceptor Pond,3800 - Tickalara Satellite,KICK PRO PND 3800-SAT-PRO-INT,,,3800-SAT-PRO-INT,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Produced Water Ponds - Pump-out Pond,Tickalara Satellite - Produced Water Ponds - Pump-out Pond,3800 - Tickalara Satellite,KICK PRO PND 3800-SAT-PRO-PON-PUM,,,3800-SAT-PRO-PON-PUM,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Produced Water Ponds - Holding Pond,Tickalara Satellite - Produced Water Ponds - Holding Pond,3800 - Tickalara Satellite,KICK PRO PND 3800-SAT-PRO-HLD-B,,,3800-SAT-PRO-HLD-B,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Produced Water Ponds - Holding Pond,Tickalara Satellite - Produced Water Ponds - Holding Pond,3800 - Tickalara Satellite,KICK PRO PND 3800-SAT-PRO-HLD-A,,,3800-SAT-PRO-HLD-A,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Produced Water Ponds - Holding Pond,Tickalara Satellite - Produced Water Ponds - Holding Pond,3800 - Tickalara Satellite,KICK PRO PND 3800-SAT-PRO-HLD,,,3800-SAT-PRO-HLD,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Produced Water Ponds - Interceptor Tanks Bund,Tickalara Satellite - Produced Water Ponds - Interceptor Tanks Bund,3800 - Tickalara Satellite,KICK PRO PND 3800-SAT-PRO-BND,,,3800-SAT-PRO-BND,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Parent Asset - Maintenance covered by children_A03,Tickalara Satellite - Produced Water Ponds - Pump-out Pond,Tickalara Satellite - Produced Water Ponds - Pump-out Pond,3800 - Tickalara Satellite,KICK PRO PND 3800-SAT-PRO-PON,,,3800-SAT-PRO-PON,,,,,,Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Run To Failure-DISTRIBUTION BOARD_A01,Tickalara Satellite - Buildings - Workshop,Tickalara Satellite - Buildings - Workshop,3800 - Tickalara Satellite,KICK BLD 3800-DB-003-CT1,,,3800-DB-003-CT1,,,,,,Run To Failure-DISTRIBUTION BOARD,Run To Failure-DISTRIBUTION BOARD,RTF,RTF,RTF,
Run To Failure-DISTRIBUTION BOARD_A01,Tickalara Satellite - Buildings - Workshop,Tickalara Satellite - Buildings - Workshop,3800 - Tickalara Satellite,KICK BLD 3800-DB-002-CT1,,,3800-DB-002-CT1,,,,,,Run To Failure-DISTRIBUTION BOARD,Run To Failure-DISTRIBUTION BOARD,RTF,RTF,RTF,
Run To Failure-DISTRIBUTION BOARD_A01,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-N8-CT3,,,3800-DB-N8-CT3,,,,,,Run To Failure-DISTRIBUTION BOARD,Run To Failure-DISTRIBUTION BOARD,RTF,RTF,RTF,
Run To Failure-DISTRIBUTION BOARD_A01,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-N6-CT2,,,3800-DB-N6-CT2,,,,,,Run To Failure-DISTRIBUTION BOARD,Run To Failure-DISTRIBUTION BOARD,RTF,RTF,RTF,
Run To Failure-DISTRIBUTION BOARD_A01,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-N4-CT1,,,3800-DB-N4-CT1,,,,,,Run To Failure-DISTRIBUTION BOARD,Run To Failure-DISTRIBUTION BOARD,RTF,RTF,RTF,
Run To Failure-DISTRIBUTION BOARD_A01,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-N10-CT4,,,3800-DB-N10-CT4,,,,,,Run To Failure-DISTRIBUTION BOARD,Run To Failure-DISTRIBUTION BOARD,RTF,RTF,RTF,
Run To Failure-DISTRIBUTION BOARD_A01,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-007-CT7,,,3800-DB-007-CT7,,,,,,Run To Failure-DISTRIBUTION BOARD,Run To Failure-DISTRIBUTION BOARD,RTF,RTF,RTF,
Run To Failure-DISTRIBUTION BOARD_A01,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-006-CT6,,,3800-DB-006-CT6,,,,,,Run To Failure-DISTRIBUTION BOARD,Run To Failure-DISTRIBUTION BOARD,RTF,RTF,RTF,
Run To Failure-DISTRIBUTION BOARD_A01,Tickalara Satellite - Buildings - Office,Tickalara Satellite - Buildings - Office,3800 - Tickalara Satellite,KICK BLD 3800-DB-005-CT5,,,3800-DB-005-CT5,,,,,,Run To Failure-DISTRIBUTION BOARD,Run To Failure-DISTRIBUTION BOARD,RTF,RTF,RTF,
