Action ID,Package ID,Package Decription,Package Groups,Strategy ID,Strategy,ID,Asset Name,Interval,Interval Units,Recommended Resource,Shutdown Required,Reference Column,Job Plan ID,Action Name,Plan Description,MyPlant Document Number,Oracle Activity,
Alternator U1094-Gas Engine D3406-GIDO_A023,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,1015 - Gidgealpa Oil Satellite,GIDO PWR GEN 1015-G-3130,GIDO,PWR GEN,1015-G-3130,1,Y,04,00,GIDO PWR GEN 1Y-04-00,GIDO PWR GEN 1Y-04-00-001,Replace air inlet filter elements,Gidgealpa Oil Satellite 1015-DE-3130 Alternator U1094 Diesel Engine Caterpillar D3406 Annual Mechanical Service,2218769.docx,2218769,001
Alternator U1094-Gas Engine D3406-GIDO_A02,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,1015 - Gidgealpa Oil Satellite,GIDO PWR GEN 1015-G-3130,GIDO,PWR GEN,1015-G-3130,2,M,04,00,GIDO PWR GEN 2M-04-00,GIDO PWR GEN 2M-04-00-001,Replace the primary and secondary fuel filters.,Gidgealpa Oil Satellite 1015-DE-3130 Alternator U1094 Diesel Engine Caterpillar D3406 2 Monthly Mechanical Service,2219938.docx,2219938,001
Alternator U1094-Gas Engine D3406-GIDO_A07,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,1015 - Gidgealpa Oil Satellite,GIDO PWR GEN 1015-G-3130,GIDO,PWR GEN,1015-G-3130,2,M,04,00,GIDO PWR GEN 2M-04-00,GIDO PWR GEN 2M-04-00-001,Clean air cleaner pre filter,Gidgealpa Oil Satellite 1015-DE-3130 Alternator U1094 Diesel Engine Caterpillar D3406 2 Monthly Mechanical Service,2219938.docx,2219938,001
Alternator U1094-Gas Engine D3406-GIDO_A012,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,1015 - Gidgealpa Oil Satellite,GIDO PWR GEN 1015-G-3130,GIDO,PWR GEN,1015-G-3130,6,M,04,00,GIDO PWR GEN 6M-04-00,GIDO PWR GEN 6M-04-00-001,Clean the crankcase breather and vent line.,Gidgealpa Oil Satellite 1015-DE-3130 Alternator U1094 Diesel Engine Caterpillar D3406 6 Monthly Mechanical Service,2220367.docx,2220367,001
Alternator U1094-Gas Engine D3406-GIDO_A03,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,1015 - Gidgealpa Oil Satellite,GIDO PWR GEN 1015-G-3130,GIDO,PWR GEN,1015-G-3130,2,M,04,00,GIDO PWR GEN 2M-04-00,GIDO PWR GEN 2M-04-00-001,Check the actuator linkage to fuel rack rod ends for free movement or excessive play.,Gidgealpa Oil Satellite 1015-DE-3130 Alternator U1094 Diesel Engine Caterpillar D3406 2 Monthly Mechanical Service,2219938.docx,2219938,001
Alternator U1094-Gas Engine D3406-GIDO_A022,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,1015 - Gidgealpa Oil Satellite,GIDO PWR GEN 1015-G-3130,GIDO,PWR GEN,1015-G-3130,1,Y,04,00,GIDO PWR GEN 1Y-04-00,GIDO PWR GEN 1Y-04-00-001,"Inspect all inlet air ducting,  air inlets and rubber bellows",Gidgealpa Oil Satellite 1015-DE-3130 Alternator U1094 Diesel Engine Caterpillar D3406 Annual Mechanical Service,2218769.docx,2218769,001
Alternator U1094-Gas Engine D3406-GIDO_A021,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,1015 - Gidgealpa Oil Satellite,GIDO PWR GEN 1015-G-3130,GIDO,PWR GEN,1015-G-3130,1,Y,04,00,GIDO PWR GEN 1Y-04-00,GIDO PWR GEN 1Y-04-00-001,Check end float and bearing wear and fouling on the compressor and turbine wheels and their respective housings.,Gidgealpa Oil Satellite 1015-DE-3130 Alternator U1094 Diesel Engine Caterpillar D3406 Annual Mechanical Service,2218769.docx,2218769,001
Alternator U1094-Gas Engine D3406-GIDO_A015,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,1015 - Gidgealpa Oil Satellite,GIDO PWR GEN 1015-G-3130,GIDO,PWR GEN,1015-G-3130,6,M,04,00,GIDO PWR GEN 6M-04-00,GIDO PWR GEN 6M-04-00-001,Grease generator bearing,Gidgealpa Oil Satellite 1015-DE-3130 Alternator U1094 Diesel Engine Caterpillar D3406 6 Monthly Mechanical Service,2220367.docx,2220367,001
Alternator U1094-Gas Engine D3406-GIDO_A013,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,1015 - Gidgealpa Oil Satellite,GIDO PWR GEN 1015-G-3130,GIDO,PWR GEN,1015-G-3130,6,M,04,00,GIDO PWR GEN 6M-04-00,GIDO PWR GEN 6M-04-00-001,Check control system relays are secure and correctly located to there base unit.,Gidgealpa Oil Satellite 1015-DE-3130 Alternator U1094 Diesel Engine Caterpillar D3406 6 Monthly Mechanical Service,2220367.docx,2220367,001
Alternator U1094-Gas Engine D3406-GIDO_A029,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,1015 - Gidgealpa Oil Satellite,GIDO PWR GEN 1015-G-3130,GIDO,PWR GEN,1015-G-3130,1,Y,01,00,GIDO PWR GEN 1Y-01-00,GIDO PWR GEN 1Y-01-00-002,Function test the engine jacket water level switch,Gidgealpa Oil Satellite 1015-DE-3130 Alternator U1094 Diesel Engine Caterpillar D3406 Annual Mechanical Service,2218769.docx,2218769,002
Alternator U1094-Gas Engine D3406-GIDO_A027,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,1015 - Gidgealpa Oil Satellite,GIDO PWR GEN 1015-G-3130,GIDO,PWR GEN,1015-G-3130,1,Y,01,00,GIDO PWR GEN 1Y-01-00,GIDO PWR GEN 1Y-01-00-002,Calibrate engine jacket water temperature switch and low engine oil pressure switch,Gidgealpa Oil Satellite 1015-DE-3130 Alternator U1094 Diesel Engine Caterpillar D3406 Annual Mechanical Service,2218769.docx,2218769,002
Alternator U1094-Gas Engine D3406-GIDO_A026,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,Gidgealpa Oil Satellite - Power Generation - Diesel Alternator Package U-1094,1015 - Gidgealpa Oil Satellite,GIDO PWR GEN 1015-G-3130,GIDO,PWR GEN,1015-G-3130,1,Y,01,00,GIDO PWR GEN 1Y-01-00,GIDO PWR GEN 1Y-01-00-002,Function test the engine electronic overspeed,Gidgealpa Oil Satellite 1015-DE-3130 Alternator U1094 Diesel Engine Caterpillar D3406 Annual Mechanical Service,2218769.docx,2218769,002
