Action ID,Package ID,Package Decription,Package Groups,Strategy ID,Strategy,ID,Asset Name,Interval,Interval Units,Recommended Resource,Shutdown Required,Reference Column,Job Plan ID,Action Name,Plan Description,MyPlant Document Number,Oracle Activity,
Compressor-Air PKG INST/ELEC Champion APP7-TANT_A07,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-KX-004B,TANT,INST AIR,5600-KX-004B,1,Y,01,00,TANT INST AIR 1Y-01-00,TANT INST AIR 1Y-01-00-001,"Bleed off enough air to start the unit. Observe the cut in and cut out pressures. If the pressures are not as expected, investigate.",Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Puma APP7 Annual Inst/Elec Service,2248164.docx,2248164,001
Compressor-Air Champion APP7-TANT_A08,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,6,M,04,00,TANT INST AIR 6M-04-00,TANT INST AIR 6M-04-00-001,Clean compressor of dirt and oil using a detergent and water wash. Avoid directing water jets on electrical and instrument components,Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 6 Monthly Mechanical Service,2247927.docx,2247927,001
Compressor-Air Champion APP7-TANT_A012,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,6,M,04,00,TANT INST AIR 6M-04-00,TANT INST AIR 6M-04-00-001,Clean crank case air breather using a non-explosive solvent,Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 6 Monthly Mechanical Service,2247927.docx,2247927,001
Compressor-Air Champion APP7-TANT_A05,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,3,M,04,00,TANT INST AIR 3M-04-00,TANT INST AIR 3M-04-00-001,Install new air filter and and re-fit pre cleaner,Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 3 Monthly Mechanical Service,2248843.docx,2248843,001
Compressor-Air Champion APP7-TANT_A04,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,3,M,04,00,TANT INST AIR 3M-04-00,TANT INST AIR 3M-04-00-001,Remove air intake filter and clean filter housing,Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 3 Monthly Mechanical Service,2248843.docx,2248843,001
Compressor-Air Champion APP7-TANT_A015,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,1,Y,04,00,TANT INST AIR 1Y-04-00,TANT INST AIR 1Y-04-00-001,Manually operate lever or ring pull to activate receiver safety valve,Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 Annual Mechanical Service,2253777.docx,2253777,001
Compressor-Air Champion APP7-TANT_A06,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,3,M,04,00,TANT INST AIR 3M-04-00,TANT INST AIR 3M-04-00-001,Make Note of which compressor is first in The Duty Cycle and Switch Duty Cycle to The Standby Compressor,Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 3 Monthly Mechanical Service,2248843.docx,2248843,001
Compressor-Air Champion APP7-TANT_A03,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,3,M,04,00,TANT INST AIR 3M-04-00,TANT INST AIR 3M-04-00-001,Remove and empty pre cleaner if fitted,Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 3 Monthly Mechanical Service,2248843.docx,2248843,001
Compressor-Air Champion APP7-TANT_A02,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,3,M,04,00,TANT INST AIR 3M-04-00,TANT INST AIR 3M-04-00-001,Replace oil sight glass,Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 3 Monthly Mechanical Service,2248843.docx,2248843,001
Compressor-Air Champion APP7-TANT_A017,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,1,Y,04,00,TANT INST AIR 1Y-04-00,TANT INST AIR 1Y-04-00-001,Inspect pulley grooves for wear using new belts. Belts must clear bottom of pulley,Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 Annual Mechanical Service,2253777.docx,2253777,001
Compressor-Air Champion APP7-TANT_A016,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,1,Y,04,00,TANT INST AIR 1Y-04-00,TANT INST AIR 1Y-04-00-001,Replace v-belt set. Adjust motor to achieve correct belt tension and pulley alignment,Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 Annual Mechanical Service,2253777.docx,2253777,001
Compressor-Air Champion APP7-TANT_A014,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,6,M,04,00,TANT INST AIR 6M-04-00,TANT INST AIR 6M-04-00-001,Check tightness of motor hold down bolts using Spanner. Bolts must be spanner tight,Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 6 Monthly Mechanical Service,2247927.docx,2247927,001
Compressor-Air Champion APP7-TANT_A013,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,6,M,04,00,TANT INST AIR 6M-04-00,TANT INST AIR 6M-04-00-001,"Check v-belt tension using a belt tensioning tool. If adjustment required, remove guard, adjust tension and realign",Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 6 Monthly Mechanical Service,2247927.docx,2247927,001
Compressor-Air Champion APP7-TANT_A010,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,6,M,04,00,TANT INST AIR 6M-04-00,TANT INST AIR 6M-04-00-001,Visually inspect oil for metal particles,Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 6 Monthly Mechanical Service,2247927.docx,2247927,001
Compressor-Air Champion APP7-TANT_A09,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,6,M,04,00,TANT INST AIR 6M-04-00,TANT INST AIR 6M-04-00-001,Drain compressor crankcase oil into container. Check with area operator that oil is on site (SHC 626) ph. 4189,Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 6 Monthly Mechanical Service,2247927.docx,2247927,001
Compressor-Air Champion APP7-TANT_A01,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,3,M,04,00,TANT INST AIR 3M-04-00,TANT INST AIR 3M-04-00-001,Test condition of compressor oil using Sullube oil test kit,Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 3 Monthly Mechanical Service,2248843.docx,2248843,001
Compressor-Air Champion APP7-TANT_A07,Tantanna Satellite - Instrument Air Supply - Compressor Package B,Tantanna Satellite - Instrument Air Supply - Compressor Package B,5600 - Tantanna Satellite,TANT INST AIR 5600-K-004B,TANT,INST AIR,5600-K-004B,6,M,04,00,TANT INST AIR 6M-04-00,TANT INST AIR 6M-04-00-001,Visually inspect compressor for oil leaks,Tantanna Satellite 5600-K-004A/B Instrument Air Supply Compressor Champion Pump APP7 6 Monthly Mechanical Service,2247927.docx,2247927,001
Pump-Engine Deutz D910L2-TANT_A031,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,1,Y,04,00,TANT OIL WTR 1Y-04-00,TANT OIL WTR 1Y-04-00-001,Replace cooling fan V belt set,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2254614.docx,2254614,001
Pump-Engine Deutz D910L2-TANT_A024,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Function test High Head Temperature,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A023,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Function test Low Oil Pressure,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A022,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Function test Low Oil Level,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A026,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Function test the low engine oil level,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A015,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Function test the high head temperature protection switch,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A025,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Function test Broken Belt Switch,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A04,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Close engine drain valve and replace engine drain plugs,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A014,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Check tightness of engine mounts and hold down bolts,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A010,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Visually inspect guard mountings rubbers for failure and bolts for looseness,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A013,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Inspect engine mounts for cracks,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A011,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Visually inspect belt tensioner and oil cooler for oil leakage,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A018,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Replace alternator belt and using tensioning tool set belt to correct tension,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A02,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,"Remove oil from engine, cooler, filters, and pipes using service truck",Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A03,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Remove and replace engine oil filter,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A01,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Inspect engine for visible oil leaks,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A028,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,15,W,04,00,TANT OIL WTR 15W-04-00,TANT OIL WTR 15W-04-00-001,Inspect governor linkages for excess free play and lubricate,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 15 Weekly Mechanical Service,2247920.docx,2247920,001
Pump-Engine Deutz D910L2-TANT_A06,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Top up oil header tank,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A05,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,5,W,04,00,TANT OIL WTR 5W-04-00,TANT OIL WTR 5W-04-00-001,Fill engine with oil,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 5 Weekly Mechanical Service,2248836.docx,2248836,001
Pump-Engine Deutz D910L2-TANT_A027,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,Tantanna Satellite - Oily Water - Evap Pond Transfer Pump Package C,5600 - Tantanna Satellite,TANT OIL WTR 5600-DE-004C,TANT,OIL WTR,5600-DE-004C,15,W,04,00,TANT OIL WTR 15W-04-00,TANT OIL WTR 15W-04-00-001,Replace primary and secondary fuel filters,Tantanna Satellite 5600-DE-004C Transfer Pump C Diesel Engine Deutz D910L2 15 Weekly Mechanical Service,2247920.docx,2247920,001
